date,pincode,district,state,center_type,footfall,day_of_week,day_name,is_weekend,is_monday,month,quarter,week_of_month,day_of_month,is_first_week,is_holiday,is_day_after_holiday,is_enrollment_season,is_pension_month,is_festival_season,day_of_year,center_type_encoded,is_urban,is_rural,state_encoded,district_encoded,pincode_category,footfall_lag_7,footfall_lag_14,footfall_lag_30,footfall_rolling_mean_7,footfall_rolling_mean_14,footfall_rolling_mean_30,footfall_rolling_std_7,footfall_change_7d,footfall_change_30d,footfall_rolling_max_30,footfall_rolling_min_30,rural_pension_interaction,urban_enrollment_interaction,monday_first_week,weekend_holiday,lag_ratio_7_to_30
2025-05-28,160001,Chandigarh,Chandigarh,Urban,148,2,Wednesday,0,0,5,2,4,28,0,0,0,0,0,0,148,2,1,0,1,1,160001,135.0,74.0,226.0,138.14285714285714,135.35714285714286,144.7,44.005410922705714,13.0,-78.0,226.0,47.0,0,0,0,0,0.9265614275909404
2025-05-29,160001,Chandigarh,Chandigarh,Urban,194,3,Thursday,0,0,5,2,5,29,0,0,0,0,0,0,149,2,1,0,1,1,160001,180.0,127.0,152.0,140.0,140.64285714285714,142.1,44.124822945820384,14.0,42.0,224.0,47.0,0,0,0,0,1.2578616352201257
2025-05-30,160001,Chandigarh,Chandigarh,Urban,200,4,Friday,0,0,5,2,5,30,0,0,0,0,0,0,150,2,1,0,1,1,160001,107.0,168.0,143.0,142.0,145.42857142857142,143.5,46.49372717546598,93.0,57.0,224.0,47.0,0,0,0,0,0.740484429065744
2025-05-31,160001,Chandigarh,Chandigarh,Urban,109,5,Saturday,1,0,5,2,5,31,0,0,0,0,0,0,151,2,1,0,1,1,160001,121.0,118.0,47.0,155.28571428571428,147.71428571428572,145.4,48.08573692102566,-12.0,62.0,224.0,47.0,0,0,0,0,0.8265027322404371
2025-06-01,160001,Chandigarh,Chandigarh,Urban,120,6,Sunday,1,0,6,2,1,1,1,0,0,1,0,0,152,2,1,0,1,1,160001,66.0,92.0,224.0,153.57142857142858,147.07142857142858,147.46666666666667,49.69861548325443,54.0,-104.0,224.0,66.0,0,1,0,0,0.44454422990570275
2025-06-02,160001,Chandigarh,Chandigarh,Urban,181,0,Monday,0,1,6,2,1,2,1,0,0,1,0,0,153,2,1,0,1,1,160001,184.0,195.0,121.0,161.28571428571428,149.07142857142858,144.0,36.19721115276826,-3.0,60.0,224.0,66.0,0,1,1,0,1.2689655172413794
2025-06-03,160001,Chandigarh,Chandigarh,Urban,216,1,Tuesday,0,0,6,2,1,3,1,0,0,1,0,0,154,2,1,0,1,1,160001,174.0,154.0,81.0,160.85714285714286,148.07142857142858,146.0,35.89999336781999,42.0,135.0,224.0,66.0,0,1,0,0,1.183673469387755
2025-06-04,160001,Chandigarh,Chandigarh,Urban,260,2,Wednesday,0,0,6,2,1,4,1,0,0,1,0,0,155,2,1,0,1,1,160001,148.0,135.0,184.0,166.85714285714286,152.5,150.5,41.53082618741793,112.0,76.0,224.0,66.0,0,1,0,0,0.976897689768977
2025-06-05,160001,Chandigarh,Chandigarh,Urban,221,3,Thursday,0,0,6,2,1,5,1,0,0,1,0,0,156,2,1,0,1,1,160001,194.0,180.0,196.0,182.85714285714286,161.42857142857142,153.03333333333333,53.035926727167855,27.0,25.0,260.0,66.0,0,1,0,0,1.2594676476953042
2025-06-06,160001,Chandigarh,Chandigarh,Urban,216,4,Friday,0,0,6,2,1,6,1,0,0,1,0,0,157,2,1,0,1,1,160001,200.0,107.0,206.0,186.71428571428572,164.35714285714286,153.86666666666667,54.92939190668406,16.0,10.0,260.0,66.0,0,1,0,0,1.2914334911752043
2025-06-07,160001,Chandigarh,Chandigarh,Urban,137,5,Saturday,1,0,6,2,1,7,1,0,0,1,0,0,158,2,1,0,1,1,160001,109.0,121.0,155.0,189.0,172.14285714285714,154.2,55.89871793401581,28.0,-18.0,260.0,66.0,0,1,0,0,0.702319587628866
2025-06-08,160001,Chandigarh,Chandigarh,Urban,105,6,Sunday,1,0,6,2,2,8,0,0,0,1,0,0,159,2,1,0,1,1,160001,120.0,66.0,114.0,193.0,173.28571428571428,153.6,49.89989979949852,-15.0,-9.0,260.0,66.0,0,1,0,0,0.7761966364812419
2025-06-09,160001,Chandigarh,Chandigarh,Urban,207,0,Monday,0,1,6,2,2,9,0,0,0,1,0,0,160,2,1,0,1,1,160001,181.0,184.0,117.0,190.85714285714286,176.07142857142858,153.3,53.732139889854096,26.0,90.0,260.0,66.0,0,1,0,0,1.173039533376539
2025-06-10,160001,Chandigarh,Chandigarh,Urban,199,1,Tuesday,0,0,6,2,2,10,0,0,0,1,0,0,161,2,1,0,1,1,160001,216.0,174.0,77.0,194.57142857142858,177.71428571428572,156.3,53.83572897514908,-17.0,122.0,260.0,66.0,0,1,0,0,1.3731722822631913
2025-06-11,160001,Chandigarh,Chandigarh,Urban,152,2,Wednesday,0,0,6,2,2,11,0,0,0,1,0,0,162,2,1,0,1,1,160001,260.0,148.0,224.0,192.14285714285714,179.5,160.36666666666667,53.08618329794344,-108.0,-72.0,260.0,66.0,0,1,0,0,1.611237347655443
2025-06-12,160001,Chandigarh,Chandigarh,Urban,211,3,Thursday,0,0,6,2,2,12,0,0,0,1,0,0,163,2,1,0,1,1,160001,221.0,194.0,179.0,176.71428571428572,179.78571428571428,157.96666666666667,45.183751820443405,-10.0,32.0,260.0,66.0,0,1,0,0,1.3902285594464248
2025-06-13,160001,Chandigarh,Chandigarh,Urban,155,4,Friday,0,0,6,2,2,13,0,0,0,1,0,0,164,2,1,0,1,1,160001,216.0,200.0,74.0,175.28571428571428,181.0,159.03333333333333,43.68338465867875,-61.0,81.0,260.0,66.0,0,1,0,0,1.3497188085815455
2025-06-14,160001,Chandigarh,Chandigarh,Urban,122,5,Saturday,1,0,6,2,2,14,0,0,0,1,0,0,165,2,1,0,1,1,160001,137.0,109.0,127.0,166.57142857142858,177.78571428571428,161.73333333333332,40.149126776959626,-15.0,-5.0,260.0,66.0,0,1,0,0,0.8418680868496519
2025-06-15,160001,Chandigarh,Chandigarh,Urban,140,6,Sunday,1,0,6,2,3,15,0,0,0,1,0,0,166,2,1,0,1,1,160001,105.0,120.0,168.0,164.42857142857142,178.71428571428572,161.56666666666666,42.331458526164404,35.0,-28.0,260.0,66.0,0,1,0,0,0.6458888661062129
2025-06-16,160001,Chandigarh,Chandigarh,Urban,292,0,Monday,0,1,6,2,3,16,0,0,0,1,0,0,167,2,1,0,1,1,160001,207.0,181.0,118.0,169.42857142857142,180.14285714285714,160.63333333333333,35.687799702686114,85.0,174.0,260.0,66.0,0,1,0,0,1.2806764281295113
2025-06-17,160001,Chandigarh,Chandigarh,Urban,175,1,Tuesday,0,0,6,2,3,17,0,0,0,1,0,0,168,2,1,0,1,1,160001,199.0,216.0,92.0,181.57142857142858,188.07142857142858,166.43333333333334,58.05416190322369,-24.0,83.0,292.0,66.0,0,1,0,0,1.1885327493529763
2025-06-18,160001,Chandigarh,Chandigarh,Urban,192,2,Wednesday,0,0,6,2,3,18,0,0,0,1,0,0,169,2,1,0,1,1,160001,152.0,260.0,195.0,178.14285714285714,185.14285714285714,169.2,57.55990668115135,40.0,-3.0,292.0,66.0,0,1,0,0,0.8930669800235018
2025-06-19,160001,Chandigarh,Chandigarh,Urban,172,3,Thursday,0,0,6,2,3,19,0,0,0,1,0,0,170,2,1,0,1,1,160001,211.0,221.0,154.0,183.85714285714286,180.28571428571428,169.1,56.507900838226604,-39.0,18.0,292.0,66.0,0,1,0,0,1.2404467960023515
2025-06-20,160001,Chandigarh,Chandigarh,Urban,178,4,Friday,0,0,6,2,3,20,0,0,0,1,0,0,171,2,1,0,1,1,160001,155.0,216.0,135.0,178.28571428571428,176.78571428571428,169.7,55.29531109028525,23.0,43.0,292.0,66.0,0,1,0,0,0.908025776215583
2025-06-21,160001,Chandigarh,Chandigarh,Urban,144,5,Saturday,1,0,6,2,3,21,0,0,0,1,0,0,172,2,1,0,1,1,160001,122.0,137.0,180.0,181.57142857142858,174.07142857142858,171.13333333333333,54.35640760406304,22.0,-36.0,292.0,66.0,0,1,0,0,0.7087529047250194
2025-06-22,160001,Chandigarh,Chandigarh,Urban,88,6,Sunday,1,0,6,2,4,22,0,0,0,1,0,0,173,2,1,0,1,1,160001,140.0,105.0,107.0,184.71428571428572,174.57142857142858,169.93333333333334,50.861623665635726,-52.0,-19.0,292.0,66.0,0,1,0,0,0.8190327613104524
2025-06-23,160001,Chandigarh,Chandigarh,Urban,206,0,Monday,0,1,6,2,4,23,0,0,0,1,0,0,174,2,1,0,1,1,160001,292.0,207.0,121.0,177.28571428571428,173.35714285714286,169.3,61.22285598727072,-86.0,85.0,292.0,66.0,0,1,0,0,1.7146212566059893
2025-06-24,160001,Chandigarh,Chandigarh,Urban,226,1,Tuesday,0,0,6,2,4,24,0,0,0,1,0,0,175,2,1,0,1,1,160001,175.0,199.0,66.0,165.0,173.28571428571428,172.13333333333333,38.940124978398956,51.0,160.0,292.0,66.0,0,1,0,0,1.0107816711590296
2025-06-25,160001,Chandigarh,Chandigarh,Urban,192,2,Wednesday,0,0,6,2,4,25,0,0,0,1,0,0,176,2,1,0,1,1,160001,192.0,152.0,184.0,172.28571428571428,175.21428571428572,177.46666666666667,45.36413519405785,0.0,8.0,292.0,88.0,0,1,0,0,1.075831154277176
2025-06-26,160001,Chandigarh,Chandigarh,Urban,164,3,Thursday,0,0,6,2,4,26,0,0,0,1,0,0,177,2,1,0,1,1,160001,172.0,211.0,174.0,172.28571428571428,178.07142857142858,177.73333333333332,45.36413519405785,-8.0,-10.0,292.0,88.0,0,1,0,0,0.9623274897426334
2025-06-27,160001,Chandigarh,Chandigarh,Urban,222,4,Friday,0,0,6,2,4,27,0,0,0,1,0,0,178,2,1,0,1,1,160001,178.0,155.0,148.0,171.14285714285714,174.71428571428572,177.4,45.47317367206208,44.0,74.0,292.0,88.0,0,1,0,0,0.9977578475336323
2025-06-28,160001,Chandigarh,Chandigarh,Urban,146,5,Saturday,1,0,6,2,4,28,0,0,0,1,0,0,179,2,1,0,1,1,160001,144.0,122.0,194.0,177.42857142857142,179.5,179.86666666666667,49.44645974134424,2.0,-48.0,292.0,88.0,0,1,0,0,0.7961666052340582
2025-06-29,160001,Chandigarh,Chandigarh,Urban,93,6,Sunday,1,0,6,2,5,29,0,0,0,1,0,0,180,2,1,0,1,1,160001,88.0,140.0,200.0,177.71428571428572,181.21428571428572,178.26666666666668,49.22639632593565,5.0,-107.0,292.0,88.0,0,1,0,0,0.49088880624767567
2025-06-30,160001,Chandigarh,Chandigarh,Urban,246,0,Monday,0,1,6,2,5,30,0,0,0,1,0,0,181,2,1,0,1,1,160001,206.0,292.0,109.0,178.42857142857142,177.85714285714286,174.7,47.720914851726285,40.0,137.0,292.0,88.0,0,1,0,0,1.1724530449630053
2025-07-01,160001,Chandigarh,Chandigarh,Urban,268,1,Tuesday,0,0,7,3,1,1,1,0,0,1,0,0,182,2,1,0,1,1,160001,226.0,175.0,120.0,184.14285714285714,174.57142857142858,179.26666666666668,53.60481499339575,42.0,148.0,292.0,88.0,0,1,0,0,1.253698224852071
2025-07-02,160001,Chandigarh,Chandigarh,Urban,253,2,Wednesday,0,0,7,3,1,2,1,0,0,1,0,0,183,2,1,0,1,1,160001,192.0,192.0,181.0,190.14285714285714,181.21428571428572,184.2,60.92188597274534,61.0,72.0,292.0,88.0,0,1,0,0,1.0367170626349893
2025-07-03,160001,Chandigarh,Chandigarh,Urban,220,3,Thursday,0,0,7,3,1,3,1,0,0,1,0,0,184,2,1,0,1,1,160001,164.0,172.0,216.0,198.85714285714286,185.57142857142858,186.6,65.42789560890307,56.0,4.0,292.0,88.0,0,1,0,0,0.8742004264392325
2025-07-04,160001,Chandigarh,Chandigarh,Urban,226,4,Friday,0,0,7,3,1,4,1,0,0,1,0,0,185,2,1,0,1,1,160001,222.0,178.0,260.0,206.85714285714286,189.0,186.73333333333332,63.86033868640889,4.0,-34.0,292.0,88.0,0,1,0,0,1.1825284090909092
2025-07-05,160001,Chandigarh,Chandigarh,Urban,162,5,Saturday,1,0,7,3,1,5,1,0,0,1,0,0,186,2,1,0,1,1,160001,146.0,144.0,221.0,207.42857142857142,192.42857142857142,185.6,64.03607614164879,16.0,-59.0,292.0,88.0,0,1,0,0,0.782422293676313
2025-07-06,160001,Chandigarh,Chandigarh,Urban,127,6,Sunday,1,0,7,3,1,6,1,0,0,1,0,0,187,2,1,0,1,1,160001,93.0,88.0,216.0,209.71428571428572,193.71428571428572,183.63333333333333,61.721725742006136,34.0,-89.0,292.0,88.0,0,1,0,0,0.5037010290666185
2025-07-07,160001,Chandigarh,Chandigarh,Urban,250,0,Monday,0,1,7,3,1,7,1,0,0,1,0,0,188,2,1,0,1,1,160001,246.0,206.0,137.0,214.57142857142858,196.5,180.66666666666666,51.49711041361811,4.0,113.0,292.0,88.0,0,1,1,0,1.3541284403669724
2025-07-08,160001,Chandigarh,Chandigarh,Urban,230,1,Tuesday,0,0,7,3,2,8,0,0,0,1,0,0,189,2,1,0,1,1,160001,268.0,226.0,105.0,215.14285714285714,199.64285714285714,184.43333333333334,51.924395587650814,-38.0,125.0,292.0,88.0,0,1,0,0,1.4452633471148661
2025-07-09,160001,Chandigarh,Chandigarh,Urban,186,2,Wednesday,0,0,7,3,2,9,0,0,0,1,0,0,190,2,1,0,1,1,160001,253.0,192.0,207.0,209.71428571428572,199.92857142857142,188.6,47.25362168029828,-67.0,-21.0,292.0,88.0,0,1,0,0,1.3343881856540085
2025-07-10,160001,Chandigarh,Chandigarh,Urban,216,3,Thursday,0,0,7,3,2,10,0,0,0,1,0,0,191,2,1,0,1,1,160001,220.0,164.0,199.0,200.14285714285714,199.5,187.9,43.67466302647549,-4.0,17.0,292.0,88.0,0,1,0,0,1.1646373742721017
2025-07-11,160001,Chandigarh,Chandigarh,Urban,193,4,Friday,0,0,7,3,2,11,0,0,0,1,0,0,192,2,1,0,1,1,160001,226.0,222.0,152.0,199.57142857142858,203.21428571428572,188.46666666666667,43.39683991128513,-33.0,41.0,292.0,88.0,0,1,0,0,1.1928219563687543
2025-07-12,160001,Chandigarh,Chandigarh,Urban,134,5,Saturday,1,0,7,3,2,12,0,0,0,1,0,0,193,2,1,0,1,1,160001,162.0,146.0,211.0,194.85714285714286,201.14285714285714,189.83333333333334,41.810798331804826,-28.0,-77.0,292.0,88.0,0,1,0,0,0.8489082969432314
2025-07-13,160001,Chandigarh,Chandigarh,Urban,130,6,Sunday,1,0,7,3,2,13,0,0,0,1,0,0,194,2,1,0,1,1,160001,127.0,93.0,155.0,190.85714285714286,200.28571428571428,187.26666666666668,46.54900131914239,3.0,-25.0,292.0,88.0,0,1,0,0,0.6745750708215297
2025-07-14,160001,Chandigarh,Chandigarh,Urban,235,0,Monday,0,1,7,3,2,14,0,0,0,1,0,0,195,2,1,0,1,1,160001,250.0,246.0,122.0,191.28571428571428,202.92857142857142,186.43333333333334,45.871975052727905,-15.0,113.0,292.0,88.0,0,1,0,0,1.3338075760270318
2025-07-15,160001,Chandigarh,Chandigarh,Urban,218,1,Tuesday,0,0,7,3,3,15,0,0,0,1,0,0,196,2,1,0,1,1,160001,230.0,268.0,140.0,189.14285714285714,202.14285714285714,190.2,42.92795736824104,-12.0,78.0,292.0,88.0,0,1,0,0,1.202928870292887
2025-07-16,160001,Chandigarh,Chandigarh,Urban,204,2,Wednesday,0,0,7,3,3,16,0,0,0,1,0,0,197,2,1,0,1,1,160001,186.0,253.0,292.0,187.42857142857142,198.57142857142858,192.8,41.23047878635873,18.0,-88.0,292.0,88.0,0,1,0,0,0.9597523219814241
2025-07-17,160001,Chandigarh,Chandigarh,Urban,273,3,Thursday,0,0,7,3,3,17,0,0,0,1,0,0,198,2,1,0,1,1,160001,216.0,220.0,175.0,190.0,195.07142857142858,189.86666666666667,41.685329153872146,57.0,98.0,268.0,88.0,0,1,0,0,1.1316800558854347
2025-07-18,160001,Chandigarh,Chandigarh,Urban,234,4,Friday,0,0,7,3,3,18,0,0,0,1,0,0,199,2,1,0,1,1,160001,193.0,226.0,192.0,198.14285714285714,198.85714285714286,193.13333333333333,51.92118569340958,41.0,42.0,273.0,88.0,0,1,0,0,0.9941620879120879
2025-07-19,160001,Chandigarh,Chandigarh,Urban,117,5,Saturday,1,0,7,3,3,19,0,0,0,1,0,0,200,2,1,0,1,1,160001,134.0,162.0,172.0,204.0,199.42857142857142,194.53333333333333,53.53192194071367,-17.0,-55.0,273.0,88.0,0,1,0,0,0.6853051483123083
2025-07-20,160001,Chandigarh,Chandigarh,Urban,101,6,Sunday,1,0,7,3,3,20,0,0,0,1,0,0,201,2,1,0,1,1,160001,130.0,127.0,178.0,201.57142857142858,196.21428571428572,192.7,57.47711760012886,-29.0,-77.0,273.0,88.0,0,1,0,0,0.6711409395973155
2025-07-21,160001,Chandigarh,Chandigarh,Urban,302,0,Monday,0,1,7,3,3,21,0,0,0,1,0,0,202,2,1,0,1,1,160001,235.0,250.0,144.0,197.42857142857142,194.35714285714286,190.13333333333333,64.15309070979389,67.0,158.0,273.0,88.0,0,1,0,0,1.2295081967213115
2025-07-22,160001,Chandigarh,Chandigarh,Urban,271,1,Tuesday,0,0,7,3,4,22,0,0,0,1,0,0,203,2,1,0,1,1,160001,218.0,230.0,88.0,207.0,198.07142857142858,195.4,74.80641683706014,53.0,183.0,302.0,88.0,0,1,0,0,1.109979633401222
2025-07-23,160001,Chandigarh,Chandigarh,Urban,228,2,Wednesday,0,0,7,3,4,23,0,0,0,1,0,0,204,2,1,0,1,1,160001,204.0,186.0,206.0,214.57142857142858,201.0,201.5,78.68684164216431,24.0,22.0,302.0,93.0,0,1,0,0,1.0074074074074073
2025-07-24,160001,Chandigarh,Chandigarh,Urban,188,3,Thursday,0,0,7,3,4,24,0,0,0,1,0,0,205,2,1,0,1,1,160001,273.0,216.0,226.0,218.0,204.0,202.23333333333332,78.67231618131837,-85.0,-38.0,302.0,93.0,0,1,0,0,1.3432835820895523
2025-07-25,160001,Chandigarh,Chandigarh,Urban,213,4,Friday,0,0,7,3,4,25,0,0,0,1,0,0,206,2,1,0,1,1,160001,234.0,193.0,192.0,205.85714285714286,202.0,200.96666666666667,75.25385609483976,-21.0,21.0,302.0,93.0,0,1,0,0,1.1586070308631786
2025-07-26,160001,Chandigarh,Chandigarh,Urban,154,5,Saturday,1,0,7,3,4,26,0,0,0,1,0,0,207,2,1,0,1,1,160001,117.0,134.0,164.0,202.85714285714286,203.42857142857142,201.66666666666666,74.35820638734404,37.0,-10.0,302.0,93.0,0,1,0,0,0.5773026315789473
2025-07-27,160001,Chandigarh,Chandigarh,Urban,94,6,Sunday,1,0,7,3,4,27,0,0,0,1,0,0,208,2,1,0,1,1,160001,101.0,130.0,222.0,208.14285714285714,204.85714285714286,201.33333333333334,68.30673117496927,-7.0,-128.0,302.0,93.0,0,1,0,0,0.4991762767710049
2025-07-28,160001,Chandigarh,Chandigarh,Urban,205,0,Monday,0,1,7,3,4,28,0,0,0,1,0,0,209,2,1,0,1,1,160001,302.0,235.0,146.0,207.14285714285714,202.28571428571428,197.06666666666666,70.16273600572828,-97.0,59.0,302.0,93.0,0,1,0,0,1.5247391450690004
2025-07-29,160001,Chandigarh,Chandigarh,Urban,184,1,Tuesday,0,0,7,3,5,29,0,0,0,1,0,0,210,2,1,0,1,1,160001,271.0,218.0,93.0,193.28571428571428,200.14285714285714,199.03333333333333,56.56770069487318,-87.0,91.0,302.0,93.0,0,1,0,0,1.3547742042992834
2025-07-30,160001,Chandigarh,Chandigarh,Urban,218,2,Wednesday,0,0,7,3,5,30,0,0,0,1,0,0,211,2,1,0,1,1,160001,228.0,204.0,246.0,180.85714285714286,197.71428571428572,202.06666666666666,45.02750482178846,-10.0,-28.0,302.0,94.0,0,1,0,0,1.1227839789888379
2025-07-31,160001,Chandigarh,Chandigarh,Urban,183,3,Thursday,0,0,7,3,5,31,0,0,0,1,0,0,212,2,1,0,1,1,160001,188.0,273.0,268.0,179.42857142857142,198.71428571428572,201.13333333333333,43.41219929488761,-5.0,-85.0,302.0,94.0,0,1,0,0,0.9300791556728233
2025-08-01,160001,Chandigarh,Chandigarh,Urban,190,4,Friday,0,0,8,3,1,1,1,0,0,0,0,0,213,2,1,0,1,1,160001,213.0,234.0,253.0,178.71428571428572,192.28571428571428,198.3,43.28862162167738,-23.0,-63.0,302.0,94.0,0,0,0,0,1.0687405920722528
2025-08-02,160001,Chandigarh,Chandigarh,Urban,95,5,Saturday,1,0,8,3,1,2,1,0,0,0,0,0,214,2,1,0,1,1,160001,154.0,117.0,220.0,175.42857142857142,189.14285714285714,196.2,41.06846780218419,-59.0,-125.0,302.0,94.0,0,0,0,0,0.7809330628803246
2025-08-03,160001,Chandigarh,Chandigarh,Urban,83,6,Sunday,1,0,8,3,1,3,1,0,0,0,0,0,215,2,1,0,1,1,160001,94.0,101.0,226.0,167.0,187.57142857142858,192.03333333333333,51.04246598013583,-11.0,-143.0,302.0,94.0,0,0,0,0,0.486962528060784
2025-08-04,160001,Chandigarh,Chandigarh,Urban,211,0,Monday,0,1,8,3,1,4,1,0,0,0,0,0,216,2,1,0,1,1,160001,205.0,302.0,162.0,165.42857142857142,186.28571428571428,187.26666666666668,53.76137753337153,6.0,49.0,302.0,83.0,0,0,1,0,1.0888810198300283
2025-08-05,160001,Chandigarh,Chandigarh,Urban,210,1,Tuesday,0,0,8,3,1,5,1,0,0,0,0,0,217,2,1,0,1,1,160001,184.0,271.0,127.0,166.28571428571428,179.78571428571428,188.9,54.53963172383381,26.0,83.0,302.0,83.0,0,0,0,0,0.9689310163243813
2025-08-06,160001,Chandigarh,Chandigarh,Urban,127,2,Wednesday,0,0,8,3,1,6,1,0,0,0,0,0,218,2,1,0,1,1,160001,218.0,228.0,250.0,170.0,175.42857142857142,191.66666666666666,56.78614854580875,-91.0,-123.0,302.0,83.0,0,0,0,0,1.1314878892733564
2025-08-07,160001,Chandigarh,Chandigarh,Urban,180,3,Thursday,0,0,8,3,1,7,1,0,0,0,0,0,219,2,1,0,1,1,160001,183.0,188.0,230.0,157.0,168.21428571428572,187.56666666666666,54.329243199833506,-3.0,-50.0,302.0,83.0,0,0,0,0,0.9704790525013258
2025-08-08,160001,Chandigarh,Chandigarh,Urban,218,4,Friday,0,0,8,3,2,8,0,0,0,0,0,0,220,2,1,0,1,1,160001,190.0,213.0,186.0,156.57142857142858,167.64285714285714,185.9,54.10131588928655,28.0,32.0,302.0,83.0,0,0,0,0,1.0165864098448367
2025-08-09,160001,Chandigarh,Chandigarh,Urban,83,5,Saturday,1,0,8,3,2,9,0,0,0,0,0,0,221,2,1,0,1,1,160001,95.0,154.0,216.0,160.57142857142858,168.0,186.96666666666667,57.88741124763112,-12.0,-133.0,302.0,83.0,0,0,0,0,0.5054087604185139
2025-08-10,160001,Chandigarh,Chandigarh,Urban,42,6,Sunday,1,0,8,3,2,10,0,0,0,0,0,0,222,2,1,0,1,1,160001,83.0,94.0,193.0,158.85714285714286,162.92857142857142,182.53333333333333,60.28108761302762,-41.0,-151.0,302.0,83.0,0,0,0,0,0.45223392662549944
2025-08-11,160001,Chandigarh,Chandigarh,Urban,198,0,Monday,0,1,8,3,2,11,0,0,0,0,0,0,223,2,1,0,1,1,160001,211.0,205.0,134.0,153.0,159.21428571428572,177.5,70.07614905705546,-13.0,64.0,302.0,42.0,0,0,0,0,1.1820728291316527
2025-08-12,160001,Chandigarh,Chandigarh,Urban,199,1,Tuesday,0,0,8,3,2,12,0,0,0,0,0,0,224,2,1,0,1,1,160001,210.0,184.0,130.0,151.14285714285714,158.71428571428572,179.63333333333333,68.43592762925171,-11.0,69.0,302.0,42.0,0,0,0,0,1.1625761210555454
2025-08-13,160001,Chandigarh,Chandigarh,Urban,134,2,Wednesday,0,0,8,3,2,13,0,0,0,0,0,0,225,2,1,0,1,1,160001,127.0,218.0,235.0,149.57142857142858,159.78571428571428,181.93333333333334,66.96978707560872,7.0,-101.0,302.0,42.0,0,0,0,0,0.6942419825072886
2025-08-14,160001,Chandigarh,Chandigarh,Urban,173,3,Thursday,0,0,8,3,2,14,0,0,0,0,0,0,226,2,1,0,1,1,160001,180.0,183.0,218.0,150.57142857142858,153.78571428571428,178.56666666666666,66.6279649568085,-7.0,-45.0,302.0,42.0,0,0,0,0,1.0024132170038984
2025-08-15,160001,Chandigarh,Chandigarh,Urban,21,4,Friday,0,0,8,3,3,15,0,1,0,0,0,0,227,2,1,0,1,1,160001,218.0,190.0,204.0,149.57142857142858,153.07142857142858,177.06666666666666,66.1635779535768,-197.0,-183.0,302.0,42.0,0,0,0,0,1.224260576563085
2025-08-16,160001,Chandigarh,Chandigarh,Urban,168,5,Saturday,1,0,8,3,3,16,0,0,1,0,0,0,228,2,1,0,1,1,160001,83.0,95.0,273.0,121.42857142857143,141.0,170.96666666666667,73.67690081895205,85.0,-105.0,302.0,21.0,0,0,0,0,0.4826516766815274
2025-08-17,160001,Chandigarh,Chandigarh,Urban,55,6,Sunday,1,0,8,3,3,17,0,0,0,0,0,0,229,2,1,0,1,1,160001,42.0,83.0,234.0,133.57142857142858,146.21428571428572,167.46666666666667,73.2913299621383,13.0,-179.0,302.0,21.0,0,0,0,0,0.24930747922437674
2025-08-18,160001,Chandigarh,Chandigarh,Urban,206,0,Monday,0,1,8,3,3,18,0,0,0,0,0,0,230,2,1,0,1,1,160001,198.0,211.0,117.0,135.42857142857142,144.21428571428572,161.5,70.70326994526043,8.0,89.0,302.0,21.0,0,0,0,0,1.2184615384615385
2025-08-19,160001,Chandigarh,Chandigarh,Urban,222,1,Tuesday,0,0,8,3,3,19,0,0,0,0,0,0,231,2,1,0,1,1,160001,199.0,210.0,101.0,136.57142857142858,143.85714285714286,164.46666666666667,71.93714187366889,23.0,121.0,302.0,21.0,0,0,0,0,1.2026591458501208
2025-08-20,160001,Chandigarh,Chandigarh,Urban,155,2,Wednesday,0,0,8,3,3,20,0,0,0,0,0,0,232,2,1,0,1,1,160001,134.0,127.0,302.0,139.85714285714286,144.71428571428572,168.5,75.69110157173591,21.0,-147.0,302.0,21.0,0,0,0,0,0.7905604719764012
2025-08-21,160001,Chandigarh,Chandigarh,Urban,153,3,Thursday,0,0,8,3,3,21,0,0,0,0,0,0,233,2,1,0,1,1,160001,173.0,180.0,271.0,142.85714285714286,146.71428571428572,163.6,75.8362898429429,-20.0,-118.0,271.0,21.0,0,0,0,0,1.0510328068043744
2025-08-22,160001,Chandigarh,Chandigarh,Urban,132,4,Friday,0,0,8,3,4,22,0,0,0,0,0,0,234,2,1,0,1,1,160001,21.0,218.0,228.0,140.0,144.78571428571428,159.66666666666666,74.88212959934647,111.0,-96.0,228.0,21.0,0,0,0,0,0.13070539419087138
2025-08-23,160001,Chandigarh,Chandigarh,Urban,120,5,Saturday,1,0,8,3,4,23,0,0,0,0,0,0,235,2,1,0,1,1,160001,168.0,83.0,188.0,155.85714285714286,138.64285714285714,156.46666666666667,54.44700350318814,-48.0,-68.0,222.0,21.0,0,0,0,0,1.0668924640135478
2025-08-24,160001,Chandigarh,Chandigarh,Urban,82,6,Sunday,1,0,8,3,4,24,0,0,0,0,0,0,236,2,1,0,1,1,160001,55.0,42.0,213.0,149.0,141.28571428571428,154.2,55.671656462991315,27.0,-131.0,222.0,21.0,0,0,0,0,0.3543814432989691
2025-08-25,160001,Chandigarh,Chandigarh,Urban,215,0,Monday,0,1,8,3,4,25,0,0,0,0,0,0,237,2,1,0,1,1,160001,206.0,198.0,154.0,152.85714285714286,144.14285714285714,149.83333333333334,48.55384835907635,9.0,61.0,222.0,21.0,0,0,0,0,1.3657458563535911
